Position,Track Name,Artist,Streams,URL,Date,Region
8,Let Me Love You,DJ Snake,10762,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-07,ec
9,Dile Que Tu Me Quieres,Ozuna,10552,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-07,ec
10,Traicionera,Sebastian Yatra,10335,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-07,ec
11,Shape of You,Ed Sheeran,9695,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-07,ec
12,Closer,The Chainsmokers,9118,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-07,ec
13,La Bicicleta,Carlos Vives,8998,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-07,ec
14,Chillax,Farruko,8994,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-07,ec
15,Andas En Mi Cabeza,Chino & Nacho,8882,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-07,ec
16,Shaky Shaky,Daddy Yankee,8257,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-07,ec
17,Cuatro Babys,Maluma,8168,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-07,ec
18,Don't Wanna Know,Maroon 5,8050,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-07,ec
19,Starboy,The Weeknd,8020,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-07,ec
20,Me Llamas (feat. Maluma) - Remix,Piso 21,7719,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-07,ec
21,24K Magic,Bruno Mars,7714,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-07,ec
22,One Dance,Drake,7502,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-07,ec
23,My Way,Calvin Harris,7396,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-07,ec
24,Borro Cassette,Maluma,6706,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-07,ec
25,Bailame Despacio,Xantos,6553,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-07,ec
26,DUELE EL CORAZON,Enrique Iglesias,6483,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-07,ec
27,Cold Water (feat. Justin Bieber & MØ),Major Lazer,6356,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-07,ec
28,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,6350,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-07,ec
29,Gyal You A Party Animal - Remix,Charly Black,6343,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-07,ec
30,In the Name of Love,Martin Garrix,6199,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-07,ec
31,Castle on the Hill,Ed Sheeran,6079,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-07,ec
32,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,6039,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-07,ec
33,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5896,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-07,ec
34,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,5602,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,2017-01-07,ec
35,I Feel It Coming,The Weeknd,5563,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-07,ec
36,Desde Esa Noche,Thalía,5559,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,2017-01-07,ec
37,Te Quiero Pa´Mi,Don Omar,5307,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2017-01-07,ec
38,Bobo,J Balvin,5150,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-07,ec
39,Treat You Better,Shawn Mendes,5131,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-07,ec
40,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,5130,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2017-01-07,ec
41,Side To Side,Ariana Grande,5129,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-07,ec
42,Don't Let Me Down,The Chainsmokers,5044,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-07,ec
43,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,5028,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-07,ec
44,Cheap Thrills,Sia,4980,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-07,ec
45,Tan Fácil,CNCO,4880,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,2017-01-07,ec
46,Baila Conmigo,Juan Magán,4869,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,2017-01-07,ec
47,Gyal You A Party Animal,Charly Black,4831,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,2017-01-07,ec
48,Heathens,Twenty One Pilots,4778,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-07,ec
49,Fuego,Juanes,4682,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,2017-01-07,ec
50,La Gozadera,Gente De Zona,4652,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-07,ec
51,This Is What You Came For,Calvin Harris,4367,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-07,ec
52,Te Vas,Ozuna,4307,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,2017-01-07,ec
53,Hasta el Amanecer,Nicky Jam,4094,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-07,ec
54,Manicomio,Cosculluela,3945,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,2017-01-07,ec
55,Photograph,Ed Sheeran,3935,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-07,ec
56,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3917,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-07,ec
57,Ruleta Rusa,Kevin Roldan,3893,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,2017-01-07,ec
58,Just Hold On,Steve Aoki,3827,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-07,ec
59,Me Rehúso,Danny Ocean,3759,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-07,ec
60,Deja Que Te Bese,Alejandro Sanz,3755,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,2017-01-07,ec
61,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,3650,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-01-07,ec
62,Por Fin Te Encontré,Cali Y El Dandee,3606,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,2017-01-07,ec
63,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,3516,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,2017-01-07,ec
64,Enamorándonos,Cabas,3483,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,2017-01-07,ec
65,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3444,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-07,ec
66,Faded,Alan Walker,3345,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-07,ec
67,Corazon De Seda (feat. Ozuna),Klasico,3333,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,2017-01-07,ec
68,El Chisme,Reykon,3329,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,2017-01-07,ec
69,Cake By The Ocean,DNCE,3322,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-07,ec
70,Traicionera - Remix,Sebastian Yatra,3315,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,2017-01-07,ec
71,Ride,Twenty One Pilots,3268,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-07,ec
72,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,3244,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,2017-01-07,ec
73,Thinking Out Loud,Ed Sheeran,3240,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-07,ec
74,Stressed Out,Twenty One Pilots,3236,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-07,ec
75,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,3186,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-07,ec
76,Encantadora - Remix,Yandel,3021,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,2017-01-07,ec
77,Quisiera,CNCO,3013,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,2017-01-07,ec
78,Que Raro,Feid,3002,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,2017-01-07,ec
79,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2982,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,2017-01-07,ec
80,Work,Rihanna,2966,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-07,ec
81,Me Ama Me Odia,Ozuna,2950,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,2017-01-07,ec
82,Ya Me Enteré,Reik,2779,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,2017-01-07,ec
83,El Perdedor - The Remix,Maluma,2778,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,2017-01-07,ec
84,Hymn For The Weekend - Seeb Remix,Coldplay,2773,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-07,ec
85,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2703,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-07,ec
86,Call On Me - Ryan Riback Extended Remix,Starley,2700,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-07,ec
87,Bajo el agua,Manuel Medrano,2666,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,2017-01-07,ec
88,Work from Home,Fifth Harmony,2655,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-07,ec
89,Say You Won't Let Go,James Arthur,2610,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-07,ec
90,Ginza,J Balvin,2610,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,2017-01-07,ec
91,Love Yourself,Justin Bieber,2588,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-07,ec
92,Hear Me Now,Alok,2576,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-07,ec
93,Perfect Strangers,Jonas Blue,2573,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-01-07,ec
94,Ando buscando,Carlos Baute,2569,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,2017-01-07,ec
95,By Your Side,Jonas Blue,2557,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-07,ec
96,Alone,Alan Walker,2547,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-07,ec
97,Shed a Light,Robin Schulz,2539,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-07,ec
98,De Pies a Cabeza,Maná,2536,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,2017-01-07,ec
99,All We Know,The Chainsmokers,2502,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-07,ec
100,Para Enamorarte,CNCO,2502,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,2017-01-07,ec
101,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2496,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,2017-01-07,ec
102,Una y otra vez,Manuel Medrano,2494,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,2017-01-07,ec
103,Dueles,Jesse & Joy,2488,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,2017-01-07,ec
104,Encantadora,Yandel,2486,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,2017-01-07,ec
105,Me llamas,Piso 21,2463,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-07,ec
106,Middle,DJ Snake,2462,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-07,ec
107,Soy Peor,Bad Bunny,2462,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2017-01-07,ec
108,Mercy,Shawn Mendes,2455,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-07,ec
109,Black Beatles,Rae Sremmurd,2446,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-07,ec
110,El Perdedor,Maluma,2416,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,2017-01-07,ec
111,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,2378,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,2017-01-07,ec
112,Te Busco (feat. Nicky Jam),Cosculluela,2345,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,2017-01-07,ec
113,Fake Love,Drake,2323,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-07,ec
114,Hello,Karol G,2319,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,2017-01-07,ec
115,Sin Contrato,Maluma,2318,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,2017-01-07,ec
116,Se Acabó,Sanluis,2299,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,2017-01-07,ec
117,Sofia,Alvaro Soler,2258,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,2017-01-07,ec
118,Starving,Hailee Steinfeld,2246,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-07,ec
119,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,2214,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017-01-07,ec
120,Too Good,Drake,2207,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-07,ec
121,Sorry,Justin Bieber,2204,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-07,ec
122,Me Reclama,Mambo Kingz,2198,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,2017-01-07,ec
123,Locuras contigo,Rombai,2188,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,2017-01-07,ec
124,Sugar,Maroon 5,2148,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-01-07,ec
125,Obsesionado,Farruko,2145,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,2017-01-07,ec
126,Noche Loca,Marama,2129,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,2017-01-07,ec
127,Quiero Que Vuelvas,Alejandro Fernandez,2117,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,2017-01-07,ec
128,Lean On (feat. MØ & DJ Snake),Major Lazer,2105,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017-01-07,ec
129,El Perdón,Nicky Jam,2092,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,2017-01-07,ec
130,Materialista,Silvestre Dangond,2088,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,2017-01-07,ec
131,The Greatest,Sia,2082,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-07,ec
132,Amor y dolor,Carlos Baute,2080,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,2017-01-07,ec
133,The Greatest,Sia,2075,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-07,ec
134,Nunca Me Olvides,Yandel,2067,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,2017-01-07,ec
135,Me Voy Enamorando - Remix,Chino & Nacho,2063,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,2017-01-07,ec
136,Nota de Amor,Wisin,1988,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,2017-01-07,ec
137,Pa Que Me Invitan - Spanglish Version,Jencarlos,1982,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,2017-01-07,ec
138,Stitches,Shawn Mendes,1954,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017-01-07,ec
139,The Scientist,Coldplay,1928,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-07,ec
140,Ya No Me Duele Más,Silvestre Dangond,1907,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,2017-01-07,ec
141,Quiero Que Sepas,Juan Magán,1895,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,2017-01-07,ec
142,Picky,Joey Montana,1886,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,2017-01-07,ec
143,Bajito,Jencarlos,1872,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,2017-01-07,ec
144,Desde Que Estamos Juntos,Melendi,1838,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,2017-01-07,ec
145,Tan Fácil - Urban Remix,CNCO,1826,https://open.spotify.com/track/6ZvmnulA6jJY3lvveuCz77,2017-01-07,ec
146,Can't Feel My Face,The Weeknd,1815,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,2017-01-07,ec
147,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1808,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,2017-01-07,ec
148,Si Ella Quisiera - Remix,Justin Quiles,1807,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,2017-01-07,ec
149,Bailando - Spanish Version,Enrique Iglesias,1787,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,2017-01-07,ec
150,Otra Copa (feat. Farruko),Justin Quiles,1778,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,2017-01-07,ec
151,Bad Things (with Camila Cabello),Machine Gun Kelly,1778,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-07,ec
152,Si Ella Quisiera,Justin Quiles,1770,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC,2017-01-07,ec
153,Andas En Mi Cabeza - Remix,Chino & Nacho,1766,https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO,2017-01-07,ec
154,The Mack,Nevada,1760,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-07,ec
155,Fast Car,Jonas Blue,1743,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-07,ec
156,La Bicicleta - Remix,Carlos Vives,1730,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,2017-01-07,ec
157,Panda,Desiigner,1725,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-01-07,ec
158,Sin Contrato - Remix,Maluma,1720,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,2017-01-07,ec
159,Bailar - Radio Edit,Deorro,1708,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,2017-01-07,ec
160,No Money,Galantis,1683,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-07,ec
161,Pumped Up Kicks,Foster The People,1681,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-07,ec
162,Pierde Los Modales,J Balvin,1679,https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt,2017-01-07,ec
163,Un Polvo,Maluma,1655,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,2017-01-07,ec
164,Me Quema,Paulina Rubio,1653,https://open.spotify.com/track/5k5HXMmbU31I6cMOWnMgSQ,2017-01-07,ec
165,Stole the Show,Kygo,1646,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2017-01-07,ec
166,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1645,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,2017-01-07,ec
167,Llegaste tú (feat. Reykon),Sofia Reyes,1644,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,2017-01-07,ec
168,Embriágame (feat. Don Omar) - Remix,Zion & Lennox,1617,https://open.spotify.com/track/1WOJTQfNUEkLlsinPP95VM,2017-01-07,ec
169,All of Me,John Legend,1616,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-01-07,ec
170,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1616,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-07,ec
171,Traidora,Gente De Zona,1610,https://open.spotify.com/track/7Fl3wSxRqBljyQH8dJSz9c,2017-01-07,ec
172,Firestone,Kygo,1609,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,2017-01-07,ec
173,How Deep Is Your Love,Calvin Harris,1598,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,2017-01-07,ec
174,DM,Mueka,1575,https://open.spotify.com/track/0YwxZXiwZDJbWhfQJMIn8u,2017-01-07,ec
175,I Would Like,Zara Larsson,1567,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-07,ec
176,Caraluna,Bacilos,1564,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,2017-01-07,ec
177,7 Years,Lukas Graham,1559,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-07,ec
178,Hello,Adele,1553,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-07,ec
179,Tu jardín con enanitos,Melendi,1553,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,2017-01-07,ec
180,Sugar (feat. Francesco Yates),Robin Schulz,1545,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017-01-07,ec
181,All Night,The Vamps,1541,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-07,ec
182,Adventure Of A Lifetime,Coldplay,1537,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-07,ec
183,What Do You Mean?,Justin Bieber,1529,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-01-07,ec
184,Qué Gano Olvidándote,Reik,1525,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,2017-01-07,ec
185,Scars To Your Beautiful,Alessia Cara,1519,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-07,ec
186,Kill Em With Kindness,Selena Gomez,1513,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,2017-01-07,ec
187,Cuando Se Pone a Bailar,Rombai,1505,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,2017-01-07,ec
188,Sex,Cheat Codes,1504,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,2017-01-07,ec
189,Mayor Que Yo 3,Luny Tunes,1496,https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR,2017-01-07,ec
190,Si No Te Quiere,Ozuna,1493,https://open.spotify.com/track/7kxYYjOYRO8HamP4RKBhJ0,2017-01-07,ec
191,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,1487,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,2017-01-07,ec
192,Qué Gano Olvidándote - Versión Urbana,Reik,1484,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,2017-01-07,ec
193,Into You,Ariana Grande,1479,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-01-07,ec
194,Una en un Millón - Remix,Alexis y Fido,1473,https://open.spotify.com/track/2BesEfIHzUb7viZwUkSAhE,2017-01-07,ec
195,Caminar de Tu Mano,Río Roma,1472,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,2017-01-07,ec
196,En La Intimidad,Ozuna,1465,https://open.spotify.com/track/0QetVR4wwvyiTezQeFNdeZ,2017-01-07,ec
197,Hasta la Raíz,Natalia Lafourcade,1449,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,2017-01-07,ec
198,Now and Later,Sage The Gemini,1446,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-07,ec
199,Bohemian Rhapsody - Remastered 2011,Queen,1444,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017-01-07,ec
200,Uptown Funk,Mark Ronson,1435,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2017-01-07,ec
1,Reggaetón Lento (Bailemos),CNCO,20146,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-08,ec
2,Chantaje,Shakira,17974,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-08,ec
3,Otra Vez (feat. J Balvin),Zion & Lennox,15763,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-08,ec
4,Safari,J Balvin,13383,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-08,ec
5,Vente Pa' Ca,Ricky Martin,12998,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-08,ec
6,Ay Mi Dios,IAmChino,11044,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-08,ec
7,Vacaciones,Wisin,10702,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-08,ec
8,Shape of You,Ed Sheeran,10382,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-08,ec
9,Let Me Love You,DJ Snake,10045,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-08,ec
10,Dile Que Tu Me Quieres,Ozuna,9895,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-08,ec
11,Traicionera,Sebastian Yatra,9746,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-08,ec
12,La Bicicleta,Carlos Vives,8474,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-08,ec
13,Chillax,Farruko,8334,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-08,ec
14,Closer,The Chainsmokers,8328,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-08,ec
15,Andas En Mi Cabeza,Chino & Nacho,8248,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-08,ec
